hrs_index,order_hour,order_date_of_month,dow,orders,delivery_fee,restaurant_id,food_price,is_coupon_used,is_bkk,is_chain_res,is_main_dish,CASH,LINEMAN_CREDIT_CARD,RLP,L,M,S,cooking_time_in_seconds_trf,delivery_time_in_seconds_trf,total_time_waiting,%_coupon_used
6043,19,5,0,49,0.0,27,120.0,48,27,4,30,33,8,8,18,17,14,680.0,538.0,1293.0,0.9795918367346939
6044,20,5,0,25,0.0,16,140.0,24,12,1,22,21,0,4,11,7,7,682.5,437.0,1098.0,0.96
6045,21,5,0,32,0.0,17,114.0,32,19,2,23,26,5,1,12,10,10,558.0,425.0,1036.0,1.0
6046,22,5,0,13,11.0,9,134.0,13,2,0,12,13,0,0,5,5,3,540.0,585.0,1125.0,1.0
6047,23,5,0,9,5.0,5,115.0,9,1,0,7,8,0,1,4,4,1,951.0,531.0,1494.0,1.0
6048,0,6,1,1,10.0,1,480.0,1,0,0,1,1,0,0,1,0,0,926.0,477.0,1403.0,1.0
6050,2,6,1,1,20.0,1,160.0,1,1,0,1,1,0,0,0,1,0,1021.0,440.0,1461.0,1.0
6052,4,6,1,1,15.0,1,70.0,1,1,0,1,1,0,0,0,1,0,710.0,861.0,1571.0,1.0
6055,7,6,1,7,15.0,5,80.0,7,5,0,7,7,0,0,0,1,6,224.0,736.0,953.0,1.0
6056,8,6,1,13,0.0,9,100.0,13,5,0,12,7,3,3,4,0,9,500.0,476.0,1056.0,1.0
6057,9,6,1,25,10.0,18,150.0,24,16,6,16,18,2,5,5,8,12,481.0,607.0,1191.0,0.96
6058,10,6,1,45,0.0,32,145.0,44,28,4,38,33,5,7,14,10,21,573.5,493.0,1107.5,0.9777777777777777
6059,11,6,1,76,0.0,43,119.5,76,46,11,62,68,5,3,24,20,32,594.5,470.0,1249.5,1.0
6060,12,6,1,64,0.0,39,120.0,61,44,9,52,50,8,6,20,20,24,582.0,485.0,1061.0,0.953125
6061,13,6,1,58,0.0,41,119.5,58,42,10,35,45,9,4,20,12,26,643.0,449.5,1060.0,1.0
6062,14,6,1,40,0.0,32,142.0,40,22,9,27,31,7,2,15,16,9,576.5,360.5,936.0,1.0
6063,15,6,1,32,0.0,20,120.0,32,24,4,21,24,5,3,9,8,15,475.5,639.0,1237.5,1.0
6064,16,6,1,39,0.0,23,159.0,37,26,6,30,28,6,5,13,10,16,558.0,454.0,1188.0,0.9487179487179487
6065,17,6,1,44,0.0,32,154.5,44,24,3,39,33,6,5,19,9,16,754.5,394.5,1308.5,1.0
6066,18,6,1,64,0.0,35,175.0,64,42,11,54,50,6,8,30,17,17,830.0,526.5,1455.0,1.0
6067,19,6,1,58,0.0,37,132.0,57,32,9,44,51,5,2,25,16,17,801.0,413.0,1276.0,0.9827586206896551
6068,20,6,1,40,0.0,20,123.5,40,20,2,33,31,5,4,21,12,7,757.0,475.5,1267.0,1.0
6069,21,6,1,31,0.0,19,125.0,31,13,2,23,27,1,3,10,10,11,760.0,502.0,1223.0,1.0
6070,22,6,1,12,0.0,8,80.0,12,3,0,11,12,0,0,6,5,1,505.5,422.0,942.0,1.0
6071,23,6,1,5,0.0,4,70.0,5,2,0,3,5,0,0,0,5,0,473.0,481.0,779.0,1.0
6072,0,7,2,4,10.0,2,142.5,4,1,0,4,4,0,0,3,1,0,423.0,627.5,1263.0,1.0
6078,6,7,2,4,0.0,3,122.5,4,3,0,4,4,0,0,0,2,2,372.0,526.5,853.5,1.0
6079,7,7,2,4,2.5,3,87.5,4,3,0,3,3,1,0,0,1,3,564.0,649.5,1102.5,1.0
6080,8,7,2,5,0.0,5,110.0,5,3,2,1,4,0,1,1,2,2,925.0,574.0,1775.0,1.0
6081,9,7,2,20,0.0,14,145.0,19,9,2,16,17,2,1,4,4,12,784.5,577.5,1358.0,0.95
6082,10,7,2,31,0.0,25,150.0,30,21,7,22,24,5,2,7,10,14,512.0,542.0,1203.0,0.967741935483871
6083,11,7,2,68,5.0,40,152.5,66,45,12,58,50,10,8,19,25,24,609.5,551.5,1167.5,0.9705882352941176
